id	author	year	era1	era2	text	Agitation_models/Agitation.pt	Anger_models/Anger.pt	Fear_models/Fear.pt	Joy_models/Joy.pt	Love_models/Love.pt	Sadness_models/Sadness.pt
3074409X_1916-03-01	nn	1916	war	post	französische Hilfskreuzer mit je	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	freilich, man könnte die französischen Soldaten	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	frischend lachen über eine Rede, die anmutet wie	1	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	"fungen der ""Boches"" durch die Franzosen, der"	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	furchtbaren Eindruck, den die Nachrichten von den	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	fühl überlegener Macht heraus, die unerschütterlich zu	0	0	0	0	1	0
3074409X_1916-03-01	nn	1916	war	post	für die fast übermenschlichen Leistungen unserer Krieger,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	für uns verschlossen sind und für unsere Konfeltionsarbeiter	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gang der ungeheuren Schlacht, in der für	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gangälinie unserer Stellungen liegt nun	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	geben.	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	gegeben. Die Mitteilung, die von deutscher Seite	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gegen die bewaffneten feindlichen Kauffahrteischiffe	1	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gehalten wird. An der Ostfront von Verdun,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gekehrten U-Bootes ergibt, nicht das	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gemeinsames Gebet in dieser schweren Zeit ausklingen	0	0	0	0	0	1
3074409X_1916-03-01	nn	1916	war	post	gemenge. Die Angriffe wurden von unseren	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gen Woebre-Linie hat Ihr Berichterstatter	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gen und handeln, entgegen ihren gewiß guten	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	genden Halbkreises um die Festung auch	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	genen Fehler zu erkennen und den Sinn für Geschmack	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	genen nur verhältnismäßig geringe	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	genug sind, auf beiden Seekriegsschauplätzen	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ger, während der Tapferkeit des französischen, des italienischen,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	geschlagenheit wie zornige Aufregung sind Zeichen	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gesucht, den jetzt wieder Sasonow an den	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gierungen wollen erobern, wollen Deutschland und	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gischen 24. Infanterie-Regiment,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	glaubten die Engländer bekanntlich durch Netze	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gleichfalls dem Druck der deutschen Kräfte	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	glänzenderfüllt und eine wunderbare,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	große Anforderungen. Die hier an	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	großten Bestimmtheit versichern, daß	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	gungswerke von Verdun früher besichtigt. Er	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	guter Anfang des mit frischen Kräften aufgenommenen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	haben den Radius des östlich der Maas liegenden	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	haben ihrer eines zu unserem Hochgesang erhoben: wie	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	"haben, daß, wie heftig der Kampf bisher auch war,"""	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	haberkreisen, oder, wo Familienbeziehungen, am Niederrhein	0	0	0	0	1	0
3074409X_1916-03-01	nn	1916	war	post	hafte Erregung des Publikums erinnere	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	halten weiß, was in schwerem Ringen erkämpft wurde.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	haran, daß sie sich entwickeln konnten, weil ihner	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	haupten auch die am Fuß jener Höhen befindlichen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	heit abgelegt, aber sie beweisen immer wieder	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	"hervorgebracht haben. ""Der gestrige Tag"", so berichtet"	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	heulles zu erobern. Ein sofortiger	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	heute dessen Befremden über die Unzulänglichkeit	0	1	0	0	0	1
3074409X_1916-03-01	nn	1916	war	post	heute die Depeschen ihrer Pariser Korrespondenten	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	hier verkürzt. Schon am 26. Februar	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	hier wie dort haben unsere U-Boote schon früher	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	hungerungsplan ist gescheitert. Im zwanzigsten Kriegsmonat sehen die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	höher hinauf gebracht haben. Der Präsident der französischen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	hören, den häßlichen Spitznamen duitsche mof	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ihm, sich einer bestimmteren Ausdrucksweise	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ihnen bekannt gewesen, daß in demselben Moment,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ihr zuweilen gemachten Vorwurf der Plattheit aus	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ihrem Feuer zu erfassen. Der Korrespondent des	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	im Abwehrkampf. Sie mußten inzwischen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	im Auftrage seiner Regierung mit, daß	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	"im Nachrichten-Tell 60 Pfg., im illustrierten Teil 75 Pig., mit Rotdruck 1 Mark, in ""Bider vom Tage"","	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	in Deimm wild kein Bringerionn. nei pezug uuren die ros	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	in das niederländische Dankgebet, dessen innige Worte	0	0	0	0	1	0
3074409X_1916-03-01	nn	1916	war	post	in den vordersten Verteidigungslinien aufgegeben	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	in der gegnerischen Presse ein Wort der Anerkennung	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	in drei mit A. B und C bezeichneten Ausgaben, nämlich: Ausgabe A: Illustrierter Teil zusen.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	in größerer Übereinstimmung zu sein, als wirklich zutrifft.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	in, gründlicher Kenner von Menschen und Staaten,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	industrie zu schaffen, die sich später auf dem	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ist in den letzten Tagen mehr und mehr in	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ist nicht zu verwechseln mit dem alten Dampfer	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ist unbedingt sicher und hochverzinslich angelegt.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	kanntschaft als vermeintlich überflüssig zu betrachten.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	kein Bringeriohn, bei Bezug durch die Post wird Bestellgeld erhoben. - Anzeigenpret n	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	keine Mode schaffen kann, wenn die Frauen sich	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	kette herangekämpft. Die beiden östlich von	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	konnte der Heeresbericht melden, daß der	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	kreuzer eignete.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	kreuzer und in der Themfemündung gar ein britischer	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	könne aus eigener Anschauung bestätigen, daß	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	können, in der Duma der preußische Militarismus	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	können.	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	l. Rotterdam, 29. Februar.	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	land der Versuchung erliegen, sich mit dem Holländischen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	langen Depesche über die Vorgänge bei Verdun:	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	leicht zurückläßt, hat er seinen Grund nicht mehr in	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lernens unserer Nachbarvölker willen von uns fordert,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lernt haben, so trifft er auf die russischen zu. Wie	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	letzten Rektoratswechsel der Universität Berlin am	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	leuten die Erwägung nahelegt, ob es für England wirklich	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lich ein gutes Geschäft bedeuten könne, bis zur äußersten	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lich haben in den letzten Tagen die Blätter der	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lich von Marcheville gelegen ist, hielten sich	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lich zu spielen, wenn auch manche andere Einflüsse	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lich, und zwar aus folgenden Gründen! Die unbestreitbare	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lichen Unbefangenheit, von einem in der Tat sehr aufmerksamen	0	0	0	0	1	0
3074409X_1916-03-01	nn	1916	war	post	licher Meidung aus Paris der französische	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lichsten Höhen und sind imstande, die Angriffe mit	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lieder - nicht ohne Bewunderung, ja Verehrung seien	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lieferanten ist.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lienern Glück zur schrittweisen Verdrängung der	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	lienischen, des serbischen Soldaten usw. von unseren	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	linie von Verdun zurückzugehen. Die Lage	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	lische Politiker anfangen zu schreien, ihr Land kämpfe	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	logen Ulrich v. Wilamowitz-Möllendorff bei dem	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	luste im Kanal und im Mittelmeere wird ihnen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	länder wie Franzasen werden hoffentlich noch	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	länglichkeit der Verständigung zwischen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	m 0	0	0	0	0	0	1
3074409X_1916-03-01	nn	1916	war	post	mahnen; doch auch die Ausführungen von Wells im	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mals in der Gegend des Dorfes Douaumont	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	man die dunklen Massen der Deutschen über den	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	manchem sellsamen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	"mann Heijermans viel gegebenes Stück ""Op Hoop"	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mann hat noch verlauten lassen, daß er nicht mehr auf	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mationen haben diese Anforderungen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mehr in so freudiger Stimmung wie gestern.	1	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	mehr zu tun. Man kann dem Weitergang	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mehrfach an den östlichen Teil der Bergkette	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ment, wo sie bei Verdun die Schöße ihrer feldblauen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mentarisch regierten Staaten: Sehen wir uns diese	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	merksamen Blick für die Bedürfnisse der Gegenwart.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	merkwürdige Erscheinung im europäischen Völkerleben,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	merkwürdigen Zustand, daß auf der einen Seite	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mie	0	0	0	0	0	1
3074409X_1916-03-01	nn	1916	war	post	mindestens in den benachbarten deutschen Provinzen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mit Verwundeten belegt.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mit seinen gehäuften, gar so volltönend und breit gesprochenen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mit unsäglicher Besorgnis verfolgt wurde.	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mittag: Nördlich von Verdun ging die Beschießung	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mittelbar vor Le Hayre zwei französische Hilfskreuzer	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	modernen, weiten Röcken und Schößchenjacken	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mont erneuert. Dabei kam es zum Handgemenge.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mont hinaus haben wir uns in breiter Linie	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	morgens) erscheinenden Nachrichten-Teil und dem einmal täglich, morgens (außer Montags)	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mt han mäbten M.blmMait nseft.l anb	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	mung mit der Erklärung, er könne nicht eher die Hand	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	mus vernichtet wurde. Noch untröstlicher als über	0	0	0	0	0	1
3074409X_1916-03-01	nn	1916	war	post	möglich in Aussicht gestellt.	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nach einem halben Jahr zu eigen machen solle, pasie	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nau und Haig, die vom Fachkritiker	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nebenher gehen; so war es interessant, zu erfahren, daß	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nen Stellungen auf der nördlichen Verteidigungslinie	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nes, das etwa viereinhalb Kilometer westlich	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	neue Schöpfungen durch das Studium alter	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nicht bereit finden, sich für sie zu interessieren,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nicht minder die mit solchem schiefen Urteil von Halboder	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nicht übersehen.	0	0	1	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nichtet werden könne, ein Ende zu bereiten. Auch der englische Aushungerungsplan	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nis der vierten deutschen Kriegsanleihe muß und wird ihnen die richtige	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nommenen U-Bootkrieges. Den Aermelkanal	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	notwendige Förderung erfuhren. Die Seiden	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nungen nicht bieten können; wir wollen sie indes auch	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nur daran, daß dort für diesen zu einer großen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	nur einigermaßen eingedrungen ist, wird sie gegen den	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	o-Jis beträgt pro Monat: Ausgabe A (beide Teile zusammen) 1 Mark 50 Pfg. - Ausgabeg	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	oben an der Maas nicht so viele brave, treue	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	oder Viertelsbildung wohl verknüpften, wohlfeilen Witze	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	offenbart. Besonders erfreulich aber ist es,	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	oft schon hat Iswolski den Röder	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	oft und wie freudig lassen wir vaterländische Andacht.	1	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	ootskriege zur Geltung zu bringen. Daneben	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	"pence"" war Eigentum der Cie. Générale Transatlantique"	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ponin nordwestlich von Soissons. Insassen gefangen. Den anderen dicht südwestlich	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	preußische Garde stets dahin befohlen wird, wo die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	rascheln eben nur Blätter, wenn sie schon völlig	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	razzo zu. Gott soll einen nicht strafen. Aber wenn	0	1	0	0	0	1
3074409X_1916-03-01	nn	1916	war	post	redung, und daß auch noch nie ein Versuchunternommen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	reichen Ende zu ermöglichen. Die vierte deutsche Kriegsanleihe, die laut	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	reichend geschützt zu haben, und nun werden unmittelbar	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ren verheerenden Wirkungen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	rere Tage bis zur Klärung der Gesamtlage	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	resleitung in diesen kritischen Tagen. Die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	rettet sein.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	rhein noch ziemlich verbreitet, das ihre dazu bei-	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	richten zu uns vom Einsetzen einer friedfertigen Unterströmung	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	richtet der Korrespondent des Corriere della Sera.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ringerung des französischen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	rung, die uns von deutscher Seite gegeben wurde.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	rühmten unangreifbaren Insel mit der Zeit in	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	samer Waffe anzugehen. So wie der Krieger im Felde sein Leben an die Verteidigung	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	scheinen bei naher Verwandtschaft untereinander wohl	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schen auch zu Herren des ausgedehnten etwa	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schen im Sturrz genommen und die Flut der	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schieden gearteten Bevölkerungen aufpeitschen, um bei	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schießen und ebenso zuzurichten wie Opern. Vor	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schießung in heftigerer Weise weiter. Im Abschnitt	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schiff war, wie die Meldung des zurückgekehrten	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schiffe einsetzen - fürwahr eine Perspektive, die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schlichten Berufstracht, in den gegenwärtig	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schmack und echte Kunst zu schärfen. Dazu kommt,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schneebedeckten Boden vordringen. Auch über die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	schnitt ostlich der Maas wurden im Laufe	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sei andauernd ernst, und mit großer Spannung	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sei ungeschwächt. Der Kern der ganzen Lage sei	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	seinen Wohlstand zerstören, während das deutsche Volk	0	1	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	seitigen Leistungen stets ehrend gedacht wird. Der	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	selbstverständlich und insofern auch nützlich, als	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	semündung versenkt.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sich den neuesten Witz, daß Sasonow die Duma.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sich ein Verein begründet, der die Schaffung eines	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sich ganz vorzüglich für Rednerbühne, Kanzel und	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sicht im Vorteil sein. Sie besitzen die hauptsächlichsten	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sichten entstammt, muß es ausgesprochen werden.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	"sie dann ""abgeschliffen"", sei. Eine dritte will die"	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sie in diesem Zusammenhange genannt -wir Deutschen	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sie nicht Herr zu werden vermöchten, und Engländer	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sieben Kilometer südlich von Etain liegenden	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sind zwar seltener geworden in Wien als zur Zeit.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sind. Einstimmig geben sie ein Bild von dem	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sinnt war; daß ein großer Teil der Engländer den	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sischen Flotte. Sie wurde im Jahre 1905 gebaut,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sogenannten toten Sprachen und begeisterter Altertumsforscher	0	0	0	1	0	0
3074409X_1916-03-01	nn	1916	war	post	solle bequeme Gelegenheit gegeben sein, Holländisch,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sonen. Es ist also durchaus notwendig,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	spannen.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sprochenen Vokalen im ungewohnten deutschen Ohre	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	stehen und zu gebrauchen vermögen, so zeugt das,	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	stellung wieder im Besitz der Franzosen, und die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sten Tage seit Kriegsausbruch. Die fieberhafte	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	streichenden Höhen konzentriert. Der Rückzug sei	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	strömung in einzeinen Teilen der Bevölkerung. Wir	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	sönlichkeit und Gesinnung darstelle. Eine andere	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	t. Köutgstruße 11. Würsburg, lieuberstraße 18.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tarischen Kreise darauf vor, daß noch mehrere	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	teidigung des Vaterlandes setzt, so muß der Bürger zu Hause sein Erspartes	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	teilte der deutsche Gesandte mir mündsich	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tem An	0	0	0	1	0	1
3074409X_1916-03-01	nn	1916	war	post	ten sie ahnen, was am gestrigen Abend, als die	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ten vom Sonntag, da sie bis gestern abend von der	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ten, das deutsche Volk müsse vernichtet, oder doch bis	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	ter dem Druck des Gegners aus den vorgeschobenen	1	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tillerie sich ihrerseits in den Kampf einmischte.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tionsarbeiter Erwerbsgelegenheit geschaffen werden	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tischer Dampfer zur Strecke gebracht. Sowohl	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tragen. Wer weiß denn von uns, daß die holländische	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tranzouschenRegierungzurnebehatten worden Thalen bhipbel.	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	treten, ie daß schon jetzt der Druck auch	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	trifft. Um so leichter mag man überhaupt in Deutsch-	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	tumsforscher um des innerlichen Verstehens und Kennenlernens	0	0	0	0	1	0
3074409X_1916-03-01	nn	1916	war	post	um seine Existenz, wo die Existenz Englands von	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	umaufhörlich schNelt Santfätstüge	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	und Samte. Spitzen, Bänder, Biumen, Hüte, die	0	0	0	0	0	0
3074409X_1916-03-01	nn	1916	war	post	und andere sinnreiche Einrichtungen gegen das	0	0	0	0	0	0
